id,name,slug,description,short_description,characteristics,address,area,city,image_url,google_maps_url,instagram_url,price_range,price_min,price_max,opening_hours,is_featured,is_verified,is_published,category_id,created_at,updated_at
6caddf39-7721-409e-98b0-b7ec37873874,Folks Coffe Club,folks-coffe-club,"Membawa semangat kebersamaan ke level yang lebih tinggi, Folk's Coffee Club mendefinisikan ulang makna ruang kumpul menjadi sebuah lifestyle compound yang sangat dinamis. Lebih dari sekadar kedai kopi, Folk's menjadi jangkar utama dalam sebuah area kolektif yang mewadahi beragam kebutuhan gaya hidup anak muda Padang. Dengan konsep komunal tanpa sekat, tempat ini menawarkan pengalaman bersosialisasi yang autentik, cair, dan multifungsi dalam satu kawasan estetis.",,"[{""title"":""Konsep One-Stop Lifestyle Compound"",""description"":""Ini adalah daya tarik absolut dari Folk's. Berada di dalam satu kawasan yang sama, pengunjung disuguhkan berbagai fasilitas gaya hidup terintegrasi. Anda bisa bersantai menikmati kopi sembari merawat sepatu di fasilitas shoes care, memangkas rambut di barbershop, membeli buah di durian shop, hingga mengeksplorasi hobi kuliner melalui fasilitas cooking class yang tersedia.""},{""title"":""Desain Ruang yang Hangat & Membumi"",""description"":""Mengusung estetika visual yang memanjakan mata dan menenangkan. Pemilihan material, palet warna, dan tata letak area komunalnya dikonsep agar pengunjung langsung merasakan nuansa welcoming dan tidak kaku sejak pertama kali melangkah masuk.""},{""title"":""Kualitas Sajian Kopi \""Ala Klub\"""",""description"":""Layaknya sebuah klub kopi sejati, deretan menu di Folk's dikurasi dengan serius. Mulai dari opsi manual brew untuk para purist hingga racikan es kopi susu signature, semuanya siap menemani padatnya aktivitas Anda di kawasan ini.""},{""title"":""Semangat Komunal yang Kuat"",""description"":""Berkat kehadiran ragam tenant tersebut, Folk's memiliki magnet alami yang menarik berbagai sirkel pertemanan dan komunitas untuk membaur. Area ini menjadi titik temu (melting pot) organik di mana skena kreatif, penikmat kopi, hingga keluarga bisa duduk santai di satu ruang yang sama.""}]","Jl. Rasuna Said No.79, Ujung Gurun, Kec. Padang Bar., Kota Padang, Sumatera Barat 26000",Padang Barat,Padang,,https://maps.app.goo.gl/hbiwktGJeQK1j2bH8,https://www.instagram.com/folkscoffeeclub.pdg/,Rp20k - Rp35k,20000,35000,09.00 - 01.00,FALSE,FALSE,FALSE,3fff9d59-eb4d-4d58-a3fd-0b94ee412ee5,2026-05-21 08:11:32.364956+00,2026-05-21 08:11:32.031+00
727e11c8-5235-41ea-8f08-fde7576d51e4,Show Koffie,show-koffie,"Sesuai dengan namanya, Show Koffie adalah destinasi di mana kopi dan hiburan bertemu dalam satu panggung yang megah. Menjadi salah satu coffeeshop dengan arsitektur paling ikonik di Padang, tempat ini tidak hanya menjual rasa, tetapi juga menawarkan pengalaman audio-visual yang lengkap. Dengan konsep yang dinamis, Show Koffie menjadi pilihan utama bagi mereka yang mencari suasana nongkrong yang hidup dan penuh energi di tengah kota.",,"[{""title"":""Pusat Live Music & Hiburan"",""description"":""Berbeda dengan kafe pada umumnya, hiburan musik di sini menjadi nyawa utama. Show Koffie secara rutin menghadirkan penampilan musik langsung (live music) yang dikonsep secara profesional, menjadikannya tempat favorit untuk menikmati malam sambil bernyanyi bersama.""},{""title"":""Area Duduk yang Luas & Teratur"",""description"":""Layout ruangan dirancang agar pengunjung tetap nyaman menikmati sajian sambil menyaksikan penampilan di area panggung. Kapasitasnya yang besar membuatnya sangat ideal untuk kumpul komunitas atau acara bersama teman-teman dalam jumlah banyak.""},{""title"":""Suasana Malam yang Hidup"",""description"":""Transisi dari sore ke malam di Show Koffie memberikan vibes urban yang sangat kental. Pencahayaan yang ditata apik berpadu dengan alunan musik menciptakan atmosfer yang seru untuk melepas penat setelah seharian beraktivitas.""}]","Jl. Veteran, Padang Pasir",Padang Barat,Padang,https://drive.google.com/file/d/1WqmXjzwJ5qrPSxNe5zowEr-0y_YN6L-v/view?usp=drive_link,"https://www.google.com/maps/place/Show+Koffie,+Jl.+Veteran,+Padang+Pasir,+Kec.+Padang+Bar.,+Kota+Padang,+Sumatera+Barat+25115/@-0.9368433,100.3555197,16z/data=!4m6!3m5!1s0x2fd4b9db893ea515:0x8eae14f8350f8292!8m2!3d-0.9368433!4d100.3555197!16s%2Fg%2F11s1t6v8gl?hl=id-ID&gl=id&g_ep=Eg1tbF8yMDI1MTAwOF8wIOC7DCoASAJQAg%3D%3D",https://www.instagram.com/showkoffie/,Rp16k - Rp36k,16000,36000,16.00 - 23.00,FALSE,FALSE,TRUE,3fff9d59-eb4d-4d58-a3fd-0b94ee412ee5,2026-05-15 10:52:32.64995+00,2026-05-15 10:53:54.133642+00
73c5af33-3001-4699-9876-d8774fca40e0,Rimbun Coffee,rimbun-coffee,"Berdiri sebagai salah satu pionir dalam ekosistem kopi modern di Kota Padang, Rimbun Coffee telah mengukuhkan posisinya sebagai ""sang legenda"". Tempat ini bukan sekadar kedai kopi, melainkan titik awal berkembangnya budaya apresiasi biji kopi lokal dan specialty coffee bagi masyarakat Padang. Dengan identitas yang kuat dan dedikasi pada kualitas, Rimbun tetap menjadi destinasi wajib bagi siapa pun yang ingin merasakan esensi asli dari budaya kopi di Sumatera Barat.",,"[{""title"":""Pionir Specialty Coffee:"",""description"":""Rimbun dikenal sebagai tempat yang memperkenalkan standar tinggi dalam penyeduhan kopi di Padang. Fokus mereka pada pemilihan biji kopi berkualitas dan teknik roasting yang tepat menjadikan setiap cangkirnya memiliki cerita dan karakter rasa yang mendalam.""},{""title"":""Atmosfer Hangat & Nostalgis:"",""description"":""Meskipun banyak kafe baru bermunculan, Rimbun tetap mempertahankan suasana yang hangat dan akrab. Interiornya memberikan rasa nyaman yang konsisten, menjadikannya tempat \""pulang\"" bagi para penikmat kopi setia dari berbagai generasi.""},{""title"":""Edukasi & Eksplorasi Rasa:"",""description"":""Melalui baris-baris menunya, Rimbun selalu mengedukasi pelanggan mengenai asal-usul kopi (origin) dan profil rasa. Tempat ini adalah lokasi terbaik untuk mengeksplorasi kopi lokal dengan bimbingan barista yang berpengalaman dan informatif.""},{""title"":""Dedikasi pada Konsistensi:"",""description"":""Sebagai sebuah legenda, kekuatan utama Rimbun adalah konsistensi rasa. Pelanggan lama maupun baru akan menemukan kualitas yang sama dari tahun ke tahun, baik itu pada menu manual brew maupun racikan kopi susunya yang khas.""},{""title"":""Simbol Kedekatan"",""description"":""Rimbun berhasil membangun hubungan emosional yang kuat dengan komunitasnya, menjadikannya lebih dari sekadar bisnis, melainkan bagian dari sejarah gaya hidup urban di Padang.""}]","Jl. KIS. Mangunsarkoro, Jati Baru",Padang Timur,Padang,https://drive.google.com/file/d/1RE-eoQiLkdPfP1ixRx_UDMXTlEUzPYMj/view?usp=drive_link,"https://www.google.com/maps/place/Rimbun+Espresso+%26+Brew+Bar+Padang/@-0.933954,100.3605331,17z/data=!3m1!4b1!4m6!3m5!1s0x2fd4b9243856c20d:0x162aef01d15575aa!8m2!3d-0.9339594!4d100.363108!16s%2Fg%2F11cnb95m42?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D",https://www.instagram.com/rimbuncoffee/,Rp22k - Rp72k,22000,72000,08.00 - 22.00,FALSE,FALSE,TRUE,3fff9d59-eb4d-4d58-a3fd-0b94ee412ee5,2026-05-12 15:37:33.205982+00,2026-05-20 08:07:17.805325+00
74f12484-da7a-4a1d-a8dd-895f9ff6d85d,Kopi Kita (Ulak Karang),kopkit-ulak-karang,,,[],"Jl. Jhoni Anwar No.9, Ulak Karang Utara, Kec. Padang Utara, Kota Padang, Sumatera Barat 25133",Padang Utara,Padang,https://drive.google.com/file/d/1n-Mx1q2YmfiUCReNPGE248sOHtXgddXb/view?usp=drive_link,https://maps.app.goo.gl/taaXD9j16wnAMrQt6,https://www.instagram.com/kopkit.idn/,Rp20k - Rp47k,20000,47000,Buka 24 Jam,FALSE,FALSE,TRUE,3fff9d59-eb4d-4d58-a3fd-0b94ee412ee5,2026-05-17 15:50:07.27021+00,2026-05-18 12:42:01.46804+00
8610ee37-a285-46f1-afea-6820a9c1e42f,Menyala Coffee,menyala-coffee,"Sesuai dengan namanya yang membawa kesan berani dan penuh energi, Menyala Coffee hadir sebagai salah satu destinasi hangout yang paling dinamis di Padang. Tempat ini memadukan semangat urban yang modern dengan kualitas sajian yang serius. Menjadi ruang di mana obrolan kasual dan ide-ide kreatif melebur, Menyala Coffee menawarkan atmosfer yang ""hidup"" bagi mereka yang mencari asupan semangat di tengah hari atau tempat bersantai yang seru hingga malam hari.",,"[{""title"":""Vibe Urban yang Energik"",""description"":""Menyala Coffee dikenal dengan suasananya yang interaktif. Desain dan tata ruangannya dirancang untuk mendorong percakapan, menjadikannya titik kumpul yang sangat ideal bagi pertemanan dan komunitas di Kota Padang.""},{""title"":""Estetika Visual yang Bold"",""description"":""Memiliki identitas visual yang tegas dan mencolok. Penataan interiornya memberikan spot-spot yang tidak hanya nyaman untuk duduk berlama-lama, tetapi juga sangat estetik dengan karakter yang kuat.""},{""title"":""Kualitas Sajian yang \""Menyala\"""",""description"":""Tidak hanya menjual suasana, tempat ini mempertahankan standar yang tinggi untuk lini minumannya. Racikan kopi dan menu signature-nya dikurasi secara khusus untuk memberikan cita rasa yang menonjol dan konsisten.""}]","Jl. Bandar Purus, Padang Pasir",Padang Barat,Padang,https://drive.google.com/file/d/1KwrwQOgggQZZPrXOdqz93Dvqb2hisymY/view?usp=drive_link,"https://www.google.com/maps/place/Menyala+Coffee+%26+Roastery/@-0.9413142,100.3541098,1127m/data=!3m2!1e3!4b1!4m6!3m5!1s0x2fd4b959e6b9e28d:0xcafb6f80bb33db2!8m2!3d-0.9413196!4d100.3566847!16s%2Fg%2F11n26hw3h0?entry=ttu&g_ep=EgoyMDI2MDUxMi4wIKXMDSoASAFQAw%3D%3D",https://www.instagram.com/menyala.coffee/,Rp18k - Rp145k,18000,145000,09.00 - 23.00,FALSE,FALSE,TRUE,3fff9d59-eb4d-4d58-a3fd-0b94ee412ee5,2026-05-15 11:29:05.749397+00,2026-05-15 11:29:04.553+00
86d9b0e6-be3c-4071-8d95-6f405a644b0e,HOM.id Coffee and Pastry,hom-id,"HOM sukses menerjemahkan konsep ""pulang ke rumah"" ke dalam sebuah destinasi lifestyle yang menawan. Dengan cerdas mengadaptasi pendekatan estetika Modern Heritage, tempat ini meleburkan nilai-nilai hangat dari sebuah bangunan hunian dengan elemen F&B kontemporer masa kini. HOM bukan sekadar kedai kopi, melainkan ruang komunal di mana kenyamanan klasik dan dinamika gaya hidup urban berpadu dalam satu harmoni visual dan rasa yang apik.",,"[{""title"":""Atmosfer Homey yang Kuat"",""description"":""Sesuai dengan namanya, vibe yang ditawarkan sangat membumi. Tata letak furnitur dan zonasi ruangannya dirancang layaknya ruang tamu dan pekarangan rumah yang stylish, menciptakan rasa nyaman yang membuat pengunjung betah menghabiskan waktu berjam-jam.""},{""title"":""Identitas Visual & Branding yang Matang"",""description"":""Detail desain interior hingga materi komunikasinya menunjukkan sebuah konsep brand yang dipikirkan dengan sangat matang. Setiap sudut di HOM dirancang agar selaras dan estetik, menjadikannya kanvas yang sempurna bagi para pencinta konten visual.""},{""title"":""Ruang Fleksibel untuk Segala Momen"",""description"":""Memiliki pembagian ruang yang sangat adaptif. Area indoor-nya tenang dan nyaman untuk produktivitas atau Work From Cafe (WFC), sementara area semi-outdoor dan pekarangannya sangat ideal untuk hangout santai bersama teman-teman di sore menuju malam hari.""},{""title"":""Sajian Comfort Food & Kopi Terkurasi"",""description"":""Melengkapi suasananya yang akrab, menu di HOM difokuskan pada sajian-sajian yang familiar namun dieksekusi dengan standar rasa yang tinggi, memberikan pengalaman kuliner yang comforting dan memuaskan.""}]","Jl. Jambi Asratek No.2, Ulak Karang Sel., Kec. Padang Utara, Kota Padang, Sumatera Barat 25134",Padang Utara,Padang,https://drive.google.com/file/d/1GgcOYLES5K0cwsIClgGXDQencwzambYK/view?usp=drive_link,https://maps.app.goo.gl/YCQ3t4DVjTE4LRqR6,https://www.instagram.com/hom.padang/,Rp23k - Rp35k,23000,35000,08.00 - 22.00,FALSE,FALSE,TRUE,3fff9d59-eb4d-4d58-a3fd-0b94ee412ee5,2026-05-17 16:18:05.841788+00,2026-05-18 15:42:51.61224+00
8aff8237-06e9-4a51-bbd7-514b92a9ed91,Jiwani Coffee,jiwani-coffee,"Jiwani Coffee hadir dengan konsep yang lebih dari sekadar kedai kopi; ia adalah ruang untuk ""menepi"" di tengah kesibukan kota. Mengusung identitas yang tenang, minimalis, dan sangat estetis, Jiwani menjadi destinasi favorit bagi mereka yang mengutamakan suasana damai dan visual ruang yang tertata rapi. Tempat ini sangat cocok bagi para pencari inspirasi, pecinta desain, atau siapa saja yang ingin menikmati kopi dengan lebih personal.",,"[{""title"":""Fasilitas Ibadah & Sanitasi Terbaik"",""description"":""Salah satu nilai tambah utama yang membedakan Jiwani dari banyak coffeeshop lain di Padang adalah kualitas Mushalla dan Toiletnya. Dirancang dengan standar kebersihan dan estetika yang sangat tinggi, fasilitas ini memberikan kenyamanan maksimal bagi pelanggan yang ingin berlama-lama tanpa rasa khawatir.""},{""title"":""Estetika Minimalis & Modern"",""description"":""Desain interior dan arsitekturnya yang bersih serta penggunaan elemen natural memberikan kesan yang sangat Instagrammable namun tetap nyaman dan tidak berlebihan.""},{""title"":""Pengalaman Minum Kopi yang Mindful"",""description"":""Fokus pada kualitas rasa dan penyajian yang detail, mengajak pelanggan untuk benar-benar menikmati setiap sesapan kopi dalam suasana yang santai.""},{""title"":""Ruang Produktif yang Tenang"",""description"":""Suasananya yang cenderung lebih tenang menjadikannya lokasi ideal untuk membaca buku, bekerja secara mendalam (deep work), atau berbincang santai secara privat.""}]","Jl. Belakang Olo 1 No.20, Kp. Jao",Padang Barat,Padang,https://drive.google.com/file/d/1vycubrx6llmLXNVRfcFiIrD0kAoWsunm/view?usp=drive_link,"https://www.google.com/maps/place/Jiwani+Coffee/@-0.944032,100.3568738,17z/data=!3m1!4b1!4m6!3m5!1s0x2fd4b96aa6faf1e5:0x4081d2114fff14be!8m2!3d-0.944032!4d100.3568738!16s%2Fg%2F11n85gl8dy?hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D",https://www.instagram.com/jiwanicoffee/,Rp20k - Rp66k,20000,66000,09.00 - 23.00,TRUE,FALSE,TRUE,3fff9d59-eb4d-4d58-a3fd-0b94ee412ee5,2026-05-12 15:05:43.367721+00,2026-05-20 08:06:33.716795+00
91e55f96-b1db-4c90-a4bc-66bead463d68,Coffeenary (Mangunsarkoro),coffenary-mangunsarkoro,"Coffenary cabang Mangunsarkoro hadir sebagai destinasi lifestyle dan coffeeshop premium yang membawa standar baru dalam menikmati waktu luang di Padang. Menempati lokasi strategis di pusat kota, tempat ini menawarkan perpaduan sempurna antara arsitektur modern yang memanjakan mata dan sajian berkualitas tinggi. Coffenary bukan sekadar tempat ngopi, melainkan ruang representatif bagi mereka yang mengapresiasi estetika, kenyamanan ekstra, dan gaya hidup urban yang berkelas.",,"[{""title"":""Estetika Modern & Elegan"",""description"":""Daya tarik visual adalah salah satu kekuatan utama Coffenary. Desain interiornya dirancang sangat apik, bersih, dan estetik dengan pencahayaan yang hangat, membuat setiap sudutnya sangat Instagrammable dan memanjakan mata.""},{""title"":""Kapasitas Ruang yang Luas & Premium"",""description"":""Menawarkan area duduk yang sangat lega dengan furnitur yang sangat nyaman. Pembagian zonanya membuat tempat ini ideal untuk berbagai kebutuhan, mulai dari casual meeting, WFC (Work From Cafe) dengan gaya, hingga kumpul santai bersama keluarga atau teman.""},{""title"":""Lokasi Strategis & Fasilitas Lengkap"",""description"":""Berada di Jalan Mangunsarkoro membuatnya sangat mudah dijangkau. Ditambah dengan fasilitas pendukung seperti area parkir yang memadai dan toilet yang bersih, menambah nilai plus kenyamanan pengunjung.""}]","Mangunsarkoro, Jati Baru",Padang Timur,Padang,https://drive.google.com/file/d/1GyKA5XuhkNypcQrV-I1ee9BgFtlbLp4h/view?usp=drive_link,"https://www.google.com/maps/place/Coffeenary+Kis+Mangunsarkoro/@-0.9342833,100.3595643,1127m/data=!3m2!1e3!4b1!4m6!3m5!1s0x2fd4b90001ebb40b:0xaeb4a8cff662bac3!8m2!3d-0.9342887!4d100.3644352!16s%2Fg%2F11wx0p7hjv?entry=ttu&g_ep=EgoyMDI2MDUxMi4wIKXMDSoASAFQAw%3D%3D",https://www.instagram.com/coffeenary_/,Rp20k - Rp35k,20000,35000,07.00 - 23.00,FALSE,FALSE,TRUE,3fff9d59-eb4d-4d58-a3fd-0b94ee412ee5,2026-05-15 12:44:26.274188+00,2026-05-17 16:52:56.501552+00
921e77b9-b6b8-4232-85b1-0936ec4ddde1,Ortie Coffee,ortie-coffee,"Ortie Coffee hadir sebagai penyegar di tengah deretan kedai kopi Padang dengan menawarkan perpaduan estetika visual yang menawan dan kenyamanan ruang yang maksimal. Tempat ini dirancang layaknya sebuah tempat persembunyian yang manis, di mana setiap sudutnya memancarkan kesan chic, bersih, dan hangat. Ortie bukan sekadar tempat singgah untuk menikmati kafein, melainkan destinasi relaksasi visual yang memanjakan pelanggannya sejak langkah pertama melewati pintu masuknya.",,"[{""title"":""Estetika Ruang yang Memikat"",""description"":""Daya tarik utama Ortie Coffee terletak pada desain interiornya yang memadukan konsep modern dengan sentuhan detail yang manis dan clean. Pemilihan warna dan dekorasinya sangat memanjakan mata, menjadikan hampir setiap sudutnya sempurna untuk diabadikan (highly Instagrammable).""},{""title"":""Kenyamanan Maksimal (WFC & Santai)"",""description"":""Pemilihan tempat duduk dan tata letak meja dikonsep agar pengunjung merasa betah berlama-lama. Fasilitasnya sangat menunjang, baik bagi mereka yang datang untuk Work From Cafe (WFC) maupun sekadar bersantai di akhir pekan.""},{""title"":""Atmosfer Hangat & Menenangkan"",""description"":""Berbeda dengan kafe yang riuh, Ortie menawarkan vibe yang lebih rileks dan damai. Pencahayaan alami yang masuk berpadu dengan tata lampu yang lembut menciptakan suasana cozy, sangat cocok untuk me-time, membaca buku, atau obrolan intim bersama sahabat.""}]","Jl. Ujung Gurun No.19, Ujung Gurun",Padang Barat,Padang,https://drive.google.com/file/d/1HmTvqD8YrHbTu-l_tpRKSyNGE46sY-8N/view?usp=drive_link,"https://www.google.com/maps/place/Ortie+Coffee/@-0.9336807,100.356917,1127m/data=!3m2!1e3!4b1!4m6!3m5!1s0x2fd4b93c0b3fd329:0x9840c222ba395465!8m2!3d-0.9336861!4d100.3594919!16s%2Fg%2F11wnfghr_l?entry=ttu&g_ep=EgoyMDI2MDUxMi4wIKXMDSoASAFQAw%3D%3D",https://www.instagram.com/ortie_coffee/,Rp25k - Rp50k,25000,50000,09.00 - 01.00,FALSE,FALSE,TRUE,3fff9d59-eb4d-4d58-a3fd-0b94ee412ee5,2026-05-15 12:54:17.459017+00,2026-05-15 12:55:29.598936+00
93f31a33-3199-496c-8368-82e85cdb555a,Toko Kopi Rasa (Damar),toko-kopi-rasa-damar,"Toko Kopi Rasa Cabang Damar hadir sejak Februari 2023, sebagai salah satu titik temu favorit di pusat kota Padang yang memadukan kenyamanan modern dengan kualitas kopi yang serius. Dikenal karena pendekatannya yang personal kepada pelanggan (disebut sebagai #TemanRasa), cabang ini menawarkan atmosfer yang hangat, cocok untuk bekerja (productive session) maupun bersantai di tengah hiruk-pikuk kota.",,"[{""title"":""Kualitas Kopi Terjaga"",""description"":""Memiliki standar penyajian yang tinggi melalui proses cupping yang rutin untuk memastikan setiap cangkir kopi memiliki rasa yang konsisten.""},{""title"":""Menu Signature"",""description"":""Sangat direkomendasikan bagi pecinta kopi susu yang creamy namun tetap berkarakter, dengan menu andalan seperti Butterscotch Latte dan Kopi Susu Cream.""},{""title"":""Suasana & Fasilitas"",""description"":""Area duduk terbuka yang nyaman dan lokasi yang strategis di kawasan Damar menjadikannya pilihan utama bagi komunitas kreatif, mahasiswa, hingga profesional di Padang.""},{""title"":""Pelayanan Ramah"",""description"":""Dikenal dengan budaya pelayanan barista yang komunikatif, memberikan pengalaman minum kopi yang lebih akrab dan inklusif.""}]","Jalan Damar 1, No. 3",Padang Barat,Padang,https://drive.google.com/file/d/19LPFax7_Cs_7MdqrTymGPP6hV5y6KfSf/view?usp=drive_link,"https://www.google.com/maps/place/Toko+Kopi+Rasa+Cabang+Damar/@-0.9449819,100.3538644,17z/data=!3m1!4b1!4m6!3m5!1s0x2fd4b95400879799:0xb419e0e961987a15!8m2!3d-0.9449819!4d100.3538644!16s%2Fg%2F11trk9tmy2?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D",https://www.instagram.com/tokokopirasa/,Rp16k - Rp35k,16000,35000,10.00 - 23.00,FALSE,FALSE,TRUE,3fff9d59-eb4d-4d58-a3fd-0b94ee412ee5,2026-05-12 14:42:02.414343+00,2026-05-17 16:57:13.281182+00
97c8f3b3-d0e2-426d-84f6-b3ea4011aee8,HQ Coffee & Eatery,hq-coffee-eatery,"HQ Coffee & Eatery Cabang Rohana Kudus merupakan destinasi one-stop chilling yang menggabungkan konsep kedai kopi modern dengan pilihan kuliner yang beragam. Terletak di kawasan strategis, tempat ini menawarkan area yang luas dan nyaman, menjadikannya pilihan utama untuk berbagai aktivitas—mulai dari berkumpul bersama komunitas, makan malam keluarga, hingga sesi kerja produktif.",,"[{""title"":""Konsep Coffee & Eatery"",""description"":""Berbeda dengan kedai kopi biasa, HQ menawarkan menu makanan yang lengkap, mulai dari camilan ringan hingga hidangan utama (heavy meals) yang cocok untuk menemani waktu santai atau makan besar.""},{""title"":""Area Luas & Nyaman"",""description"":""Memiliki kapasitas ruang yang cukup besar dengan pilihan area indoor yang tenang dan area outdoor yang asyik, sangat ideal untuk acara kumpul-kumpul atau pertemuan santai.""},{""title"":""Suasana Urban yang Hidup"",""description"":""Menawarkan atmosfer yang dinamis terutama di sore dan malam hari, sering kali menjadi pusat interaksi bagi anak muda dan komunitas kreatif di Kota Padang.""},{""title"":""Fasilitas Pendukung"",""description"":""Dilengkapi dengan fasilitas yang memadai seperti koneksi internet dan area parkir, mendukung kenyamanan bagi pelanggan yang ingin berlama-lama.""}]","Jl. Rohana Kudus No.71, Kp. Jao",Padang Barat,Padang,https://drive.google.com/file/d/1RBq49cA4b_U36vU_sWbzpR-qHk1u7GFa/view?usp=drive_link,"https://www.google.com/maps/place/HQ+Coffee+%26+Eatery/@-0.9448868,100.3561402,17z/data=!3m1!4b1!4m6!3m5!1s0x2fd4b96ad496761b:0xeabd135285fd6b9f!8m2!3d-0.9448922!4d100.3587151!16s%2Fg%2F11fshd5bkq?entry=tts&g_ep=EgoyMDI1MTAyOS4yIPu8ASoASAFQAw%3D%3D&skid=0b8db2f3-3d82-40b6-be91-377818df3be4",https://www.instagram.com/hq_coffeeandeatery/,Rp21k - Rp56k,21000,56000,09.00 - 01.00,TRUE,FALSE,TRUE,3fff9d59-eb4d-4d58-a3fd-0b94ee412ee5,2026-05-12 14:59:04.601192+00,2026-05-21 07:54:07.281626+00
9af14aca-df46-4904-84e7-ee3996b51603,Parewa Coffee (Bandar Purus),parewa-coffee-bandar-purus,"Parewa Coffee cabang Bandar Purus telah mengukuhkan dirinya sebagai salah satu landmark esensial dalam kultur kopi di Padang. Mengusung nama yang memiliki kedekatan kultural yang kuat, tempat ini memancarkan karakter yang membumi, merangkul, dan otentik. Cabang Bandar Purus tidak sekadar menawarkan kafein, melainkan berfungsi sebagai ruang lebur komunal di mana mahasiswa, pekerja kreatif, dan berbagai komunitas kota duduk bersama, berbagi meja, dan bertukar gagasan.",,"[{""title"":""Ruang Komunal & Diskusi"",""description"":""Daya tarik utama Parewa terletak pada kemampuannya menciptakan ruang yang merangsang interaksi. Tata letak dan suasananya sangat mendukung untuk obrolan panjang, diskusi kelompok, atau sekadar pertemuan kasual yang hangat.""},{""title"":""Karakter Ruang yang Membumi"",""description"":""Memiliki desain yang tidak berlebihan namun sarat makna. Penggunaan elemen-elemen yang simpel dan fungsional menciptakan atmosfer yang tidak mengintimidasi, membuat siapa saja merasa disambut sejak langkah pertama.""},{""title"":""Lokasi Strategis yang Hidup"",""description"":""Berada di kawasan Bandar Purus yang dekat dengan pusat aktivitas kota maupun area pesisir, menjadikannya titik singgah yang sangat mudah diakses kapan saja, baik untuk memulai hari atau menutup malam.""},{""title"":""Sentuhan Budaya Pop Lokal"",""description"":""Parewa sering kali menjadi medium bagi anak muda Padang untuk mengekspresikan tren dan gaya hidup saat ini, menjadikannya kanvas hidup bagi pergerakan kreatif lokal.""}]","Jl. Bandar Purus No.17, Padang Pasir",Padang Barat,Padang,https://drive.google.com/file/d/1PUl68ut61RcoPsvVMu11rH8-vAbCAm73/view?usp=drive_link,"https://www.google.com/maps/place/Parewa+Coffee+Bandar+Purus/@-0.9412813,99.746529,144285m/data=!3m1!1e3!4m10!1m2!2m1!1sparewa!3m6!1s0x2fd4b9ccfc667847:0xe9ae60f31fcaf923!8m2!3d-0.9412813!4d100.3562702!15sCgZwYXJld2FaCCIGcGFyZXdhkgELY29mZmVlX3Nob3DgAQA!16s%2Fg%2F11q7f4ffd1?entry=ttu&g_ep=EgoyMDI2MDUxMi4wIKXMDSoASAFQAw%3D%3D",https://www.instagram.com/parewacoffee/,Rp16k - Rp40k,16000,40000,08.00 - 03.00,FALSE,FALSE,TRUE,3fff9d59-eb4d-4d58-a3fd-0b94ee412ee5,2026-05-15 12:20:46.481256+00,2026-05-15 12:20:45.184+00
a8a44ba1-38e3-4890-b3c0-35cb263eb82e,Fore (Pattimura),fore-pattimura,"Membawa angin segar dari kultur kopi urban ibu kota, Fore Coffee hadir di Jalan Pattimura sebagai representasi kedai kopi masa kini yang cepat, modern, dan sadar lingkungan. Sebagai salah satu pemain utama retail kopi nasional, Fore menawarkan pengalaman ngopi yang sangat terstandarisasi, memadukan kenyamanan ruang berdesain futuristik dengan efisiensi teknologi. Tempat ini menjadi pilihan paling reliable bagi warga Padang yang mencari kualitas rasa yang konsisten, baik untuk meeting singkat, Work From Cafe (WFC), maupun sekadar grab-and-go.",,"[{""title"":""Desain Futuristik & Clean"",""description"":""Fore memiliki identitas visual yang sangat kuat. Didominasi oleh warna putih bersih, sentuhan material kayu, dan aksen hijau, interiornya memberikan kesan ruang yang sangat terang, higienis, dan modern. Sangat estetis dengan cara yang minimalis.""},{""title"":""Standar Kualitas Nasional"",""description"":""Salah satu daya tarik utamanya adalah konsistensi rasa. Deretan menu andalan seperti Aren Latte, Pandan Latte, hingga pilihan non-kopinya memiliki profil rasa yang persis sama dengan cabang-cabang Fore di seluruh Indonesia, menjamin kepuasan pelanggan setiap saat.""},{""title"":""Pengalaman Konsumen yang Seamless"",""description"":""Fore sangat mengedepankan kemudahan pemesanan melalui aplikasi pintar mereka. Pengunjung dapat memesan kopi terlebih dahulu di perjalanan dan langsung mengambilnya saat tiba, sangat menghemat waktu bagi mereka yang bermobilitas tinggi.""},{""title"":""Lokasi Strategis di Pusat Komersial"",""description"":""Berada di Jalan Pattimura yang merupakan salah satu urat nadi aktivitas bisnis dan komersial di Padang, membuatnya sangat mudah diakses. Cocok untuk titik temu profesional atau pelarian sejenak di jam istirahat kantor.""}]","Jl. Patimura No.9, Kp. Jao, Kec. Padang Barat, Kota Padang, Sumatera Barat 25117",Padang Barat,Padang,https://drive.google.com/file/d/1SACLzlsoOqwLl1TMquK4ZtWm3NAWLCTC/view?usp=drive_link,https://maps.app.goo.gl/eJ9i5vqo5apCH2Js9,https://www.instagram.com/fore.coffee/?hl=en,Rp21k - Rp46k,21000,46000,07.00 - 22.00,FALSE,FALSE,TRUE,3fff9d59-eb4d-4d58-a3fd-0b94ee412ee5,2026-05-17 16:45:20.746591+00,2026-05-18 15:58:49.072246+00
